asset_id,market_id,signal_time,label,target_side,wallet_count,source_trade_count,trade_count,trade_velocity,volume_total,volume_last_2s,volume_last_3s,volume_last_5s,volume_burst,burst_freshness,buy_volume,sell_volume,directional_pressure,price_start,price_end,price_acceleration,price_move_3s,pre_move_vs_window,accel_prev,accel_change,micro_consistency,direction_switches,stability,last_side,window_seconds
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971089,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971091,1,BUY,1,1,1,0.1,58.04698,58.04698,58.04698,58.04698,1.0,0.0,58.04698,0,1.0,0.54791,0.54791,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971093,1,BUY,1,1,4,0.4,83.20230000000001,0,0,23.05824,0.0,-0.2771346465181852,23.2023,60.0,-0.442267821923192,0.45,0.45,0.0,0.0,0.0,0.0,0.0,2.0,2,0.33333333333333337,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971095,1,BUY,1,1,5,0.5,140.7399,57.5376,57.5376,57.5376,0.40882223164859427,0.0,80.7399,60.0,0.1473633276704048,0.45,0.43,-0.020000000000000018,0.0,0.0,-0.010000000000000009,0.010000000000000009,3.0,2,0.5,BUY,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971095,1,BUY,1,1,2,0.2,116.15095,0,0,58.10397,0.0,-0.5002453273089889,116.15095,0,1.0,0.54791,0.5611033333333333,0.01319333333333328,0.0,0.0,0.01319333333333328,-0.01319333333333328,2.0,0,1.0,BUY,10
39028448117503711626445438991960000123103335423750105518762020961469169048178,0x09ef0bccb0abc2910e17dc083877bb5e3fb36231557e9e4a7122e8b909e2020e,1774971099,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971105,1,BUY,1,1,1,0.1,11.49888,0,0,0,0.0,0.0,11.49888,0,1.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
75237166643452313897734155034542238681391375189148018213463360460084322158619,0x107508c9a8f4f97f0d57badd590f1f9babfb0049b7715f5c902db5da8a952e33,1774971111,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971115,1,BUY,1,1,1,0.1,11.46432,0,0,0,0.0,0.0,11.46432,0,1.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971117,1,BUY,1,2,1,0.1,57.39209,57.39209,57.39209,57.39209,1.0,0.0,57.39209,0,1.0,0.39631666666666665,0.39631666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971117,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971119,1,SELL,1,1,3,0.3,80.13065,22.73856,22.73856,80.13065,0.28376857045337833,-0.7162314295466217,80.13065,0,1.0,0.39631666666666665,0.28,-0.11631666666666662,0.020000000000000018,0.17194440464249913,0.0,0.020000000000000018,3.0,0,1.0,BUY,10
21244201824937489055395415370333715658497446535215109654657727083054767654078,0x91b81e367056f659b6733cfa38abb9275f34fe855ad6abc73438df8894ae03c7,1774971121,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
33416538094795231911428829178260104576557017286583235128852669936677102697707,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971121,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971121,1,BUY,2,4,4,0.4,92.13065,12.0,12.0,34.73856,0.130249813715631,-0.2468077670134749,80.13065,12.0,0.739500372568738,0.39631666666666665,0.28,-0.11631666666666662,0.0,0.0,-0.11631666666666662,0.11631666666666662,3.0,1,0.6666666666666667,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971121,1,SELL,1,2,4,0.4,92.13065,12.0,12.0,34.73856,0.130249813715631,-0.2468077670134749,80.13065,12.0,0.739500372568738,0.39631666666666665,0.28,-0.11631666666666662,0.0,0.0,-0.11631666666666662,0.11631666666666662,3.0,1,0.6666666666666667,SELL,10
21244201824937489055395415370333715658497446535215109654657727083054767654078,0x91b81e367056f659b6733cfa38abb9275f34fe855ad6abc73438df8894ae03c7,1774971123,1,BUY,1,1,1,0.1,29.34616,29.34616,29.34616,29.34616,1.0,0.0,29.34616,0,1.0,0.25903225806451613,0.25903225806451613,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
33416538094795231911428829178260104576557017286583235128852669936677102697707,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971123,1,BUY,1,5,1,0.1,20.15328,20.15328,20.15328,20.15328,1.0,0.0,20.15328,0,1.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971123,1,BUY,1,1,10,1.0,289.70631,197.57566,197.57566,209.57566,0.6819860430378614,-0.04142125865328927,261.36631,28.34,0.8043535882942972,0.39631666666666665,0.21872333333333333,-0.17759333333333333,-0.001276666666666676,0.00718870828484558,0.020000000000000018,-0.021276666666666694,4.0,2,0.7777777777777778,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971123,1,SELL,2,2,10,1.0,289.70631,197.57566,197.57566,209.57566,0.6819860430378614,-0.04142125865328927,261.36631,28.34,0.8043535882942972,0.39631666666666665,0.21872333333333333,-0.17759333333333333,-0.001276666666666676,0.00718870828484558,0.020000000000000018,-0.021276666666666694,4.0,2,0.7777777777777778,BUY,10
21244201824937489055395415370333715658497446535215109654657727083054767654078,0x91b81e367056f659b6733cfa38abb9275f34fe855ad6abc73438df8894ae03c7,1774971125,1,BUY,1,7,2,0.2,58.62032,29.27416,29.27416,58.62032,0.4993858784803631,-0.5006141215196369,58.62032,0,1.0,0.25903225806451613,0.2267741935483871,-0.03225806451612903,0.0,0.0,0.0,0.0,2.0,0,1.0,BUY,10
25208605788777018774640388526037410766286446358650470143897821741476805834030,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971125,1,BUY,1,6,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
33416538094795231911428829178260104576557017286583235128852669936677102697707,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971125,1,BUY,1,2,6,0.6,120.71449,100.56121,100.56121,120.71449,0.8330500340100017,-0.16694996598999834,120.71449,0,1.0,0.44,0.4166666666666667,-0.023333333333333317,-0.0033333333333332993,0.1428571428571415,0.0,-0.0033333333333332993,6.0,0,1.0,BUY,10
40869296446540598430123462206142139639208765393434053099353762129592196981653,0xca60a88f808adca0108377ef0cc8c6b0c4c5619a0d6ed431d66a6dd6fdf59001,1774971125,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971125,1,SELL,2,3,13,1.3,372.99783,83.29152,83.29152,280.86718,0.2233029613067722,-0.5296965400576191,272.65783,100.34,0.4619807841777524,0.39631666666666665,0.19,-0.20631666666666665,0.010000000000000009,0.04846918167864937,-0.0612766666666667,0.07127666666666671,5.0,3,0.75,SELL,10
25208605788777018774640388526037410766286446358650470143897821741476805834030,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971127,1,BUY,1,4,6,0.6,123.14109,123.14109,123.14109,123.14109,1.0,0.0,123.14109,0,1.0,0.6485714285714286,0.72,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0714285714285714,6.0,0,1.0,BUY,10
29618845006386573824350207771087181358313314873204241301031562413806489731686,0x7c9b40226b0bc62c0fc0113133a70b6a33e5fcaece306147fef1f91b83d7ef15,1774971127,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971129,1,BUY,1,1,13,1.3,376.86718,0,0,84.0,0.0,-0.22289019701848273,192.52718,184.34,0.021724311466973546,0.28,0.14666666666666667,-0.13333333333333336,0.0,0.0,-0.033333333333333326,0.033333333333333326,5.0,2,0.8333333333333334,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971137,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971141,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971151,1,BUY,1,1,1,0.1,12.0,0,0,0,0.0,0.0,0,12.0,-1.0,0.264175,0.264175,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971153,1,BUY,1,1,1,0.1,9.4528,9.4528,9.4528,9.4528,1.0,0.0,9.4528,0,1.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971155,1,SELL,1,1,2,0.2,20.8048,11.352,11.352,20.8048,0.5456433130815965,-0.4543566869184035,20.8048,0,1.0,0.24,0.25,0.010000000000000009,0.0,0.0,0.0,0.0,2.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971157,1,SELL,1,1,3,0.3,25.814799999999998,5.01,5.01,16.362000000000002,0.1940747168291058,-0.4397477416055907,20.8048,5.01,0.6118505663417885,0.24,0.26,0.020000000000000018,0.0,0.0,0.010000000000000009,-0.010000000000000009,2.0,1,0.5,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971157,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971163,1,SELL,1,1,3,0.3,21.362000000000002,0,0,0,0.0,0.0,11.352,10.01,0.062821833161689,0.25,0.27,0.020000000000000018,0.0,0.0,0.0,0.0,2.0,1,0.5,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971165,1,SELL,1,1,1,0.1,60.0,0,0,0,0.0,0.0,0,60.0,-1.0,0.7303333333333333,0.7303333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971167,1,BUY,1,1,2,0.2,65.0,0,0,60.0,0.0,-0.9230769230769231,0,65.0,-1.0,0.27,0.25,-0.020000000000000018,0.0,0.0,0.0,0.0,2.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971171,1,BUY,1,1,2,0.2,71.42112,0,0,11.42112,0.0,-0.15991236205760984,11.42112,60.0,-0.6801752758847802,0.25,0.33,0.08000000000000002,0.0,0.0,0.0,0.0,1.0,1,0.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971171,1,SELL,1,2,2,0.2,71.42112,0,0,11.42112,0.0,-0.15991236205760984,11.42112,60.0,-0.6801752758847802,0.25,0.33,0.08000000000000002,0.0,0.0,0.0,0.0,1.0,1,0.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971177,1,BUY,1,1,4,0.4,142.85952,0,0,0,0.0,0.0,22.85952,120.0,-0.6799720452651667,0.33,0.34,0.010000000000000009,0.0,0.0,-0.009999999999999953,0.009999999999999953,2.0,1,0.6666666666666667,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971187,1,BUY,1,2,1,0.1,56.9113,0,0,0,0.0,0.0,56.9113,0,1.0,0.2850216666666667,0.2850216666666667,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971187,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971189,1,BUY,1,2,2,0.2,113.76441,113.76441,113.76441,113.76441,1.0,0.0,113.76441,0,1.0,0.3,0.256575,-0.04342499999999999,-0.04342499999999999,1.0,0.0,-0.04342499999999999,2.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971189,1,SELL,1,1,2,0.2,113.76441,113.76441,113.76441,113.76441,1.0,0.0,113.76441,0,1.0,0.3,0.256575,-0.04342499999999999,-0.04342499999999999,1.0,0.0,-0.04342499999999999,2.0,0,1.0,BUY,10
39028448117503711626445438991960000123103335423750105518762020961469169048178,0x09ef0bccb0abc2910e17dc083877bb5e3fb36231557e9e4a7122e8b909e2020e,1774971191,1,BUY,1,2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971191,1,BUY,2,3,5,0.5,240.88265,127.11824,127.11824,240.88265,0.5277185384667596,-0.47228146153324035,228.88265,12.0,0.9003664232355464,0.3,0.43566,0.13566,0.03565999999999997,0.262863039952823,-0.04342499999999999,0.07908499999999996,2.0,2,0.5,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971191,1,SELL,1,1,5,0.5,240.88265,127.11824,127.11824,240.88265,0.5277185384667596,-0.47228146153324035,228.88265,12.0,0.9003664232355464,0.3,0.43566,0.13566,0.03565999999999997,0.262863039952823,-0.04342499999999999,0.07908499999999996,2.0,2,0.5,BUY,10
25208605788777018774640388526037410766286446358650470143897821741476805834030,0xd5c34131e4b4af78d5b64c4bd00a96fbdc21db48f647137c680c2cde1f43d391,1774971193,1,BUY,1,2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971193,1,SELL,1,2,9,0.9,427.41197999999997,186.52933,186.52933,313.64757,0.4364157738395634,-0.2974138441323053,355.41197999999997,72.0,0.6630885264376539,0.3,0.42264,0.12264000000000003,0.01264000000000004,0.103065883887802,0.13566,-0.12301999999999996,3.0,4,0.5,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971199,1,SELL,1,1,10,1.0,1900.6075700000001,0,0,0,0.0,0.0,241.64757,1658.96,-0.7457154503493848,0.4,0.36984893930304846,-0.03015106069695156,0.0,0.0,0.012438939303048457,-0.012438939303048457,3.0,4,0.5555555555555556,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971209,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971213,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971221,1,SELL,1,1,1,0.1,12.0,0,0,0,0.0,0.0,0,12.0,-1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971223,1,SELL,1,1,2,0.2,72.0,60.0,60.0,60.0,0.8333333333333334,0.0,0,72.0,-1.0,0.4,0.3233333333333333,-0.07666666666666672,0.0,0.0,0.0,0.0,2.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971225,1,SELL,1,1,2,0.2,120.0,60.0,60.0,120.0,0.5,-0.5,0,120.0,-1.0,0.3233333333333333,0.25,-0.0733333333333333,0.0,0.0,0.0,0.0,2.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971225,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
39028448117503711626445438991960000123103335423750105518762020961469169048178,0x09ef0bccb0abc2910e17dc083877bb5e3fb36231557e9e4a7122e8b909e2020e,1774971227,1,BUY,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971227,1,BUY,1,1,3,0.3,132.0,12.0,12.0,72.0,0.09090909090909091,-0.4545454545454545,0,132.0,-1.0,0.3233333333333333,0.28,-0.04333333333333328,0.0,0.0,-0.0733333333333333,0.0733333333333333,3.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971227,1,SELL,1,2,3,0.3,132.0,12.0,12.0,72.0,0.09090909090909091,-0.4545454545454545,0,132.0,-1.0,0.3233333333333333,0.28,-0.04333333333333328,0.0,0.0,-0.0733333333333333,0.0733333333333333,3.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971235,1,SELL,1,2,1,0.1,60.0,0,0,0,0.0,0.0,0,60.0,-1.0,0.7663333333333333,0.7663333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971239,1,SELL,1,2,2,0.2,120.0,0,0,120.0,0.0,-1.0,0,120.0,-1.0,0.58,0.62464,0.04464000000000001,0.0,0.0,0.04464000000000001,-0.04464000000000001,2.0,0,1.0,SELL,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971243,1,SELL,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971245,1,SELL,2,2,1,0.1,12.0,12.0,12.0,12.0,1.0,0.0,0,12.0,-1.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971247,1,BUY,1,2,2,0.2,120.0,0,0,0,0.0,0.0,0,120.0,-1.0,0.57689,0.58,0.003109999999999946,0.0,0.0,0.0,0.0,2.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971249,1,BUY,1,1,4,0.4,237.54097,117.54096999999999,117.54096999999999,117.54096999999999,0.4948239876262187,0.0,117.54096999999999,120.0,-0.010352024747562548,0.57689,0.6559033333333333,0.07901333333333327,-0.11897000000000002,1.0,0.0,-0.11897000000000002,2.0,1,0.6666666666666667,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971253,1,BUY,1,1,3,0.3,84.0,0,0,0,0.0,0.0,0,84.0,-1.0,0.44,0.422,-0.018000000000000016,0.0,0.0,0.0,0.0,3.0,0,1.0,SELL,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971255,1,BUY,1,1,3,0.3,176.70304,0,0,0,0.0,0.0,176.70304,0,1.0,0.7748733333333333,0.8060333333333334,0.031160000000000077,0.0,0.0,0.0,0.0,3.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971263,1,BUY,2,2,1,0.1,56.76,0,0,0,0.0,0.0,56.76,0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971265,1,BUY,1,2,2,0.2,67.42944,67.42944,67.42944,67.42944,1.0,0.0,67.42944,0,1.0,0.11,0.12,0.009999999999999995,0.009999999999999995,1.0,0.0,0.009999999999999995,2.0,0,1.0,BUY,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971269,1,SELL,1,1,4,0.4,180.84147000000002,0,0,113.41203,0.0,-0.6271350813505331,180.84147000000002,0,1.0,0.11,0.2732733333333333,0.16327333333333333,0.0,0.0,0.16327333333333333,-0.16327333333333333,4.0,0,1.0,BUY,10
98499806886630524876382485962271733610139179771601933160019420446383615858854,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971273,1,SELL,1,3,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,10
42206088714465804923242793139609537906565679137565080216357100590542641840594,0xc0b3f4ec45fe436bb95e90b9bef948fcb424589b2055a87e8b2d2f7b6cd388c8,1774971275,1,SELL,2,2,3,0.3,118.41203,0,0,0,0.0,0.0,113.41203,5.0,0.9155491211492616,0.20173,0.26,0.058270000000000016,0.0,0.0,0.0,0.0,2.0,1,0.5,SELL,10
